timetweet,isitweet,favcount,retwcount,id,name
2022-05-30 09:42:41,"b'RT @ChrisJ_2211: Kisah nyata.!\n\nTeman mau ajak anaknya umur 8 tahun nonton formula E\nPas mau beli tiket yg harganya 250.000,dia baru tahu t\xe2\x80\xa6'",0,94,1531209473473523712,Ogutz27
2022-05-30 09:42:40,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531209469870256128,indosias
2022-05-30 09:42:38,"b'RT @HeriSuwondo2: Dulu Keras Mengkritisi, Kini PDIP Ajak Masyarakat Dukung &amp; Sukseskan Formula E. Ini bagian dari strategi para politikus b\xe2\x80\xa6'",0,114,1531209462156955649,sampoerna192
2022-05-30 09:42:38,b'Panitia Pastikan Tak Ada Iklan Bir Selama Ajang Formula E di Jakarta https://t.co/hqiVd0vWx9 lewat @suaraislam_id',1,0,1531209460353409024,suaraislam_id
2022-05-30 09:42:34,"b'RT @karman_mustamin: Logistik dan perlengkapan Formula E sudah tiba di Jakarta dan sementara ini masih disimpan si JIS. Menurut berita ini,\xe2\x80\xa6'",0,67,1531209444935147520,HanzMohammad
2022-05-30 09:42:26,b'RT @kba_news: Panitia: Ada Tujuh Perusahaan Swasta Sponsor Formula\xc2\xa0E https://t.co/bWwKHMOsaE',0,65,1531209411540451328,DDRezhaa
2022-05-30 09:42:23,"b'@msaid_didu Dapet rituit dari formula E,keren banget sih ini bar bar lah klo kata gamer'",0,0,1531209398663598080,_7years
2022-05-30 09:42:22,b'RT @INDONESIAPERKA2: KEBIJAKAN GUBERNUR DKI JAKARTA ....FATAL \xe2\x80\xbc\xef\xb8\x8f\n\nBeginilah kalau melakukan Pekerjaan Hanya Didasari Gengsi demi Popularita\xe2\x80\xa6',0,1,1531209393198333953,INDONESIAPERKA2
2022-05-30 09:42:19,"b'RT @INDONESIAPERKA2: Terlalu dipaksakan demi Gengsi dan Ambisi ...\n\nDoa Rakyat DKI Jakarta Marah , Formula E tidak bisa buat Makan Rakyat,\xe2\x80\xa6'",0,1,1531209378728398854,INDONESIAPERKA2
2022-05-30 09:42:04,b'@MrsRachelIn formula e harus jalan !! mark up fee ...wkkwkwwkw .\npantas di borong tiketnya ^^',0,0,1531209319781658624,veronica77772
2022-05-30 09:41:55,"b'@NKRI_jokowisyoo @bachrum_achmadi Mana boleh event Formula E dengan sponsor bahan bakar fosil seperti pertamax dll,, Kalau pertamina masuk jadi sponsor, itu haram hukum nya oleh penyelenggara balapan mobil listrik. Bisa event FE dibully di luar negeri, promosi mobil listriK kok pakai BBM. Begitu bong\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0,0,1531209279155281920,alter_zombie
2022-05-30 09:41:47,b'RT @tempodotco: Panitia Pastikan Tidak Ada Iklan Bir di Formula E Jakarta https://t.co/p4K8WR4K8j #TempoMetro',0,46,1531209248138440704,Julian303
2022-05-30 09:41:47,b'@DharulFit @mumungwisnu_1 @fasyam7 @aherrys @Gilar1990 @faruq06254776 @fauzanindonisi @tribunnews @elkrova @ChusnulCh__ @_ekokuntadhi @aniesbaswedan @tatakujiyati @LOGIKA01772169 @Roni_ASC @jakprogroup @febridiansyah @satriadjenar @VIPNetizen @Reiza_Patters @adianasrul @ilhamjati4 @SKakilima @satriohendri @c_nafisa @Kimberley20101 @Louis_chantika @jokowi Beli 2 dus dapat gratis 1tiket masuk formula e.\nJgn ketinggalan...\nMumpung halal https://t.co/iVF2fsYAu9',1,0,1531209246896816128,lelakimusaja
2022-05-30 09:41:39,"b'@z4r4n Semoga Alloh SWT melancarkan ajang formula e Jakarta,,untuk membawa Jakarta menjadi kota yg mendunia,,dan rakyat Jakarta mendapat manfaat dari ajang formula e tersebut,,amiin'",0,0,1531209214491643904,bagusonoSiro
2022-05-30 09:41:38,b'Di jakarta ada formula E\nDi Lombok ada cerkuit motogp international\nI love you indonesia https://t.co/hyQktrh4Zl',0,0,1531209208099934208,YYanhakim
2022-05-30 09:41:24,"b'RT @BossTemlen: Ajang internasional Formula E ada sponsor dari perusahan BUMN gak ya? Klo gak ada, itu artinya membuktikan bahwa dalam seka\xe2\x80\xa6'",0,93,1531209150126243840,psikopathati
2022-05-30 09:41:22,b'RT @democrazymedia: Membludak! Warga Jakarta Antusias Lihat Mobil Formula E di Bundaran HI\nhttps://t.co/Pzfk0tpGOG',0,262,1531209139971665922,Abdulla3new
2022-05-30 09:41:16,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531209116911562752,umarifbudd04
2022-05-30 09:41:15,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531209111349522432,ukhtielya
2022-05-30 09:41:14,"b'RT @Lady_Zeebo: Formula E itu kampanye Anies, ga ada faedahnya buat rakyat..'",0,27,1531209109608902656,bikingemeys
2022-05-30 09:41:07,"b""RT @ChusnulCh__: Sangking ga ada harganya, dikasih gratis unk pembeIi minuman haram.\n\nAda Iklan 'Beli Bir Dapat Tiket Formula E', Panitia:\xe2\x80\xa6""",0,49,1531209076763336705,AnakLolina2
2022-05-30 09:41:01,"b'RT @yusuf_dumdum: Ayooo habiskan anggaran mumpung masih menjabat. \xf0\x9f\x98\x82\n\nPemprov DKI Wajib Bayar Asuransi Formula E pada FEO, Tamu FEO, Hingga\xe2\x80\xa6'",0,31,1531209052914536449,bikingemeys
2022-05-30 09:41:00,"b'RT @ChusnulCh__: Kemarin @Gandawan pendukung @aniesbaswedan menuduh sy terima ongkos unk menyerang Anies dan formula E, sy tanya buktinya m\xe2\x80\xa6'",0,35,1531209050616082432,amcay_immer
2022-05-30 09:40:52,"b""RT @democrazymedia: Demi Popularitas, Pengamat Prediksi Giring PSI dkk Bakal Bikin 'Kericuhan' di Ajang Formula E\nhttps://t.co/4dKd8J9eyB""",0,128,1531209014687592448,Cobain76946540
2022-05-30 09:40:45,b'@YoezZar @Kemenparekraf @sandiuno @aniesbaswedan @alisyarief @msaid_didu Formula E Ancol  jgn di samakan Motor GP Mandalika beda jauh kelasnyalah..',0,0,1531208984681598976,sunggu66
2022-05-30 09:40:42,b'RT @aniesmania: Membludak\xe2\x80\xbc\xef\xb8\x8fWarga Berebut Ingin Melihat Show Car Formula E di Bundaran HI. Mantap banget \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\n#Anies #AniesBaswedan https://\xe2\x80\xa6',0,36,1531208974317391877,diva_acm
2022-05-30 09:40:36,b'RT @abu_waras: Bani Pekai masih Ribut soal Tribun Sirkuit Formula E yang Roboh sampai suaranya jejeritan sampai ke Pluto.\n\nBani Pekai lupa\xe2\x80\xa6',0,329,1531208949977870336,Noeroelhoed4
2022-05-30 09:40:35,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531208942465912832,tatang_karom
2022-05-30 09:40:30,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531208924862349313,SayaSamad
2022-05-30 09:40:25,"b'RT @maspiyuaja: Tiket Formula E Jakarta 2022 Ludes, Tersisa Kelas Paling Murah Ancol Festival (Diluar Sirkuit) https://t.co/RXnyfcSIK5 http\xe2\x80\xa6'",0,77,1531208902377086976,NNeo78
2022-05-30 09:40:13,b'RT @joentakriver: Ini toh cara menjual Tiket Formula E \xf0\x9f\x98\x8f\nMakanya habis terjual....\xf0\x9f\x98\x86 https://t.co/pQ5QHzDa4P',0,56,1531208853894811649,visitortwt1
2022-05-30 09:40:07,"b'RT @BeritaJakarta: POTRET JAKARTA: Halo warga Jakarta, ada yang menarik pada pelaksanaan HBKB di kawasan Bundaran HI hari ini, Minggu (29/5\xe2\x80\xa6'",0,21,1531208825105051648,didienAZHAR
2022-05-30 09:40:04,b'@amiir_eka @Lucknuut Apaaaaa hubungannya sukses Formula E dgn pilpres...\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\n\nSepertinya koq gak nyambung..',1,0,1531208812861923328,lho_koq
2022-05-30 09:40:03,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531208808768602112,DDRezhaa
2022-05-30 09:40:00,b'Intip fitur canggih yang disematkan di mobil Formula E.\nhttps://t.co/cxNx0ksVvq',0,0,1531208796730712064,akuratco
2022-05-30 09:39:53,"b'RT @_memoryusang: Ternyata gaes....\n\nbegini nih cara penjegalan ticket Formula E...\n\nHello buzzer balkot,\nada sanggahan kaga neh...\nternyat\xe2\x80\xa6'",0,9,1531208768327143424,_sky_tree
2022-05-30 09:39:53,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531208767135973378,DDRezhaa
2022-05-30 09:39:48,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531208747921854469,BunnedU23
2022-05-30 09:39:48,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531208745673293824,HPurwanto231
2022-05-30 09:39:47,"b'@tatakujiyati Ya Allah....Pak Anis dan semua anak bangsa yg terlibat di formula e, mugi dirahmati dan diridloi Allah, dilindungi dari fitnah keji para buzzer...'",0,0,1531208742665977856,MjAgungNugroho1
2022-05-30 09:39:43,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531208727629426688,angeunlada
2022-05-30 09:39:43,"b'@sandiuno Dulu koar2 malasah UMKM, sekarang kemana beliau,  padahal Formula E ajang internasional dan ada 100 UMkM turut meramaikan. Miris kalau cuma ngumpet kebesaran jabatan menteri'",0,0,1531208724714598400,Nikola97110921
2022-05-30 09:39:32,"b'RT @MrsRachelIn: Coba anggaran digunakan untuk Kebutuhan Warga dengan Normalisasi Sungai ,pastinya banjir Jakarta bisa dibenahi, lah ini di\xe2\x80\xa6'",0,17,1531208681668644864,Saliminbunyi_
2022-05-30 09:39:31,"b'RT @MNW_MNW_MNW: Gagasan besar dibangun supercepat hanya 3 bulan, bisa jadi tuh. Namanya Sirkuit Formula E. Gagasan besar dibangun selama 5\xe2\x80\xa6'",0,179,1531208673942351873,ucoxregar
2022-05-30 09:39:29,"b'RT @ChusnulCh__: Kemarin @Gandawan pendukung @aniesbaswedan menuduh sy terima ongkos unk menyerang Anies dan formula E, sy tanya buktinya m\xe2\x80\xa6'",0,35,1531208668745584641,toms98750690
2022-05-30 09:39:23,"b'RT @NKRIndonesia79: @TanHuihui19 Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dine\xe2\x80\xa6'",0,1,1531208643643084800,gede_mong
2022-05-30 09:39:21,"b'RT @Sylvi4Anggraini: Pengamat Sarankan Anies Undang Giring PSI ke Formula E: Mau Datang Atau Tidak, Terserah Dia!\n\nhttps://t.co/vbUUqRscl4\xe2\x80\xa6'",0,99,1531208632377147393,DDRezhaa
2022-05-30 09:39:19,"b'RT @AniesIndonesia: Ternyata biaya Formula E kecil, tidak seperti yang di isukan.\n\nMakin kesini makin asik formula e, makin di dengar tetan\xe2\x80\xa6'",0,260,1531208625037127680,masros_wanto
2022-05-30 09:39:17,"b""RT @ChusnulCh__: Sangking ga ada harganya, dikasih gratis unk pembeIi minuman haram.\n\nAda Iklan 'Beli Bir Dapat Tiket Formula E', Panitia:\xe2\x80\xa6""",0,49,1531208615909986306,arif_muzda
2022-05-30 09:39:15,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531208606989037568,DDRezhaa
2022-05-30 09:39:12,b'RT @MurtadhaOne1: Formula E di DKI ini memang bermasalah sejak awal\xf0\x9f\x99\x88 https://t.co/NBfVnuMOBK',0,67,1531208596788170753,Dinomakmurjaya
2022-05-30 09:39:09,b'RT @ziezie84187091: Apa benar tribun formula E rubuh semalam\nKarna hujan deras ? \n\nAnggaran trilyunan rupiah lhoooo !?\n\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9d\xa4\xf0\x9f\x87\xae\xf0\x9f\x87\xa9 https://t.co/h\xe2\x80\xa6',0,438,1531208584620478464,RemotAC19
2022-05-30 09:39:07,b'RT @aniesmania: Ibu-ibu jadi paham sama pentingnya event Formula E sebagai menurunkan emisi. Kendaraan berbasis listrik adalah masa depan.\xe2\x80\xa6',0,41,1531208575825379328,MbahJangkung3
2022-05-30 09:39:00,"b'RT @MrsRachelIn: FEH\xc2\xa0akan menggugat Pemprov DKI Jakarta, jika melanggar komitmen fee sesuai MoU sebesar Rp2,5 triliun atau 122 poundsterlin\xe2\x80\xa6'",0,90,1531208547530579968,Saliminbunyi_
2022-05-30 09:39:00,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531208547131719681,didienAZHAR
2022-05-30 09:38:58,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531208537472258048,AnakDes50395886
2022-05-30 09:38:58,b'RT @abu_waras: Bani Pekai masih Ribut soal Tribun Sirkuit Formula E yang Roboh sampai suaranya jejeritan sampai ke Pluto.\n\nBani Pekai lupa\xe2\x80\xa6',0,329,1531208537413943298,RakjatDjelataaa
2022-05-30 09:38:57,"b'RT @najmul_romadhon: @Gandawan Kami tdk berharap formula e gagal, justru kami berharap sukses di gelar.\nTapi kami meragukan kinerja gubernu\xe2\x80\xa6'",0,5,1531208533978492928,visitortwt1
2022-05-30 09:38:54,b'RT @Lucknuut: Seprti ini toh cara mereka habiskan tiket Formula E\xf0\x9f\xa4\x94\xf0\x9f\x98\xb7\xf0\x9f\xab\xa2 https://t.co/LY812Yvx4G',0,42,1531208520351109120,TukangRitwiit
2022-05-30 09:38:50,b'RT @ZettaZahra2: Atap Tribun E Formula tinggi &amp; ada di lapangan (ruang terbuka). \n\nTenda2 warung makanan kan rendah &amp; di sekitarnya ada ban\xe2\x80\xa6',0,2,1531208502173405186,SSyuban
2022-05-30 09:38:49,"b'@saidi_sudarsono Dari awal Formula E itu adalah proyek pencitraan Anis,'",0,0,1531208498100719616,Aephendra22
2022-05-30 09:38:45,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531208485039665153,prayetnosami1
2022-05-30 09:38:44,b'RT @didie_tedjo1: Formula E Holdings Ancam Gugat Pemprov DKI Di Pengadilan Arbitrase Singapura https://t.co/wT8b1B35e4\n\nWaduh',0,1,1531208479263887362,AsliLucuBanget
2022-05-30 09:38:43,b'RT @tempodotco: Daftar Benda yang Tidak Boleh Dibawa ke Area Sirkuit Formula E Jakarta https://t.co/wAWU3NeAs6 #TempoOtomotif',0,3,1531208472922308610,BunnedU23
2022-05-30 09:38:38,b'RT @AGoeci: @Gandawan Apanya yg mau dibanggakan dari Formula E? \nPohon-pohon Mahony di Monas yg berumur puluhan tahun jadi korban. Anggaran\xe2\x80\xa6',0,1,1531208452436938753,visitortwt1
2022-05-30 09:38:35,b'RT @tempodotco: Panitia Pastikan Tidak Ada Iklan Bir di Formula E Jakarta https://t.co/p4K8WR4K8j #TempoMetro',0,46,1531208440046972928,didienAZHAR
2022-05-30 09:38:34,"b'RT @maspiyuaja: Panitia Formula E Jakarta Gandeng BMKG Untuk Memantau Cuaca: ""Kita tak bisa mengubah cuaca, tapi kita punya rencana mitigas\xe2\x80\xa6'",0,82,1531208438222573568,Abdulla3new
2022-05-30 09:38:34,b'RT @abu_waras: Bani Pekai masih Ribut soal Tribun Sirkuit Formula E yang Roboh sampai suaranya jejeritan sampai ke Pluto.\n\nBani Pekai lupa\xe2\x80\xa6',0,329,1531208436515733504,tukanggendang5
2022-05-30 09:38:30,b'RT @NyaiiBubu: Ciyee ada yang sibuk ngurusi Tiket Palsu Formula E ...\n.\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/STqunFvcrx',0,63,1531208421009022976,hamaro_id
2022-05-30 09:38:22,"b'RT @ChusnulCh__: Dari 50 M berubah jadi 60 M alasannya Krn sirkuit formula E Jakarta dibangun permanen, lalu sekarang tiba-tiba berubah jad\xe2\x80\xa6'",0,235,1531208387211698176,sixpact8471
2022-05-30 09:38:20,b'RT @Paltiwest: Lah terus Heineken cetak tiket sendiri?!\n\nCuma pendukung Anies aja yang bisa kalian begok2in..\n\nYang lain mah pada tahulah m\xe2\x80\xa6',0,99,1531208379053404161,Dinomakmurjaya
2022-05-30 09:38:10,"b'RT @MrsRachelIn: FEH\xc2\xa0akan menggugat Pemprov DKI Jakarta, jika melanggar komitmen fee sesuai MoU sebesar Rp2,5 triliun atau 122 poundsterlin\xe2\x80\xa6'",0,90,1531208338360348673,visitortwt1
2022-05-30 09:38:06,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531208321239498754,BunnedU23
2022-05-30 09:37:53,"b'RT @OposisiCerdas: Giring dan PSI Bakal Bikin Kericuhan di Sirkuit Formula E, Pengamat: Upaya untuk Dapat Popularitas\nhttps://t.co/WJ3e24mM\xe2\x80\xa6'",0,14,1531208265027448832,AgungAnggoroPut
2022-05-30 09:37:52,b'@ChusnulCh__ Ngak lah kan belum balapan.. \nMalu itu kalau mobil ESemka ikut formula E .\nMalu itu ngutang terus ...\nMalu itu BUMN rugi tapi ngurus penjaga toilet \nMalu itu ibu kalau twit suka ngak sadar ya wk wk wk',0,0,1531208260786655233,SalimLaw1
2022-05-30 09:37:43,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531208223948099589,LordBotakPeyang
2022-05-30 09:37:39,b'RT @arieffad: @GeiszChalifah Sandiaga Uno getol banget sama Mandalika ... Formula E kok diam\xc2\xb2 aja ... padahal ini berhubungan dengan Pariwi\xe2\x80\xa6',0,28,1531208207439237120,AlayBerisik
2022-05-30 09:37:38,b'@Gandawan @aniesbaswedan @sandiuno @erickthohir @jokowi Padahal ada 100 UMKM dari 11 provinsi yang difasilitasi promosikan produk2 mereka.\nhttps://t.co/ttYEEOfIf9',0,0,1531208201764409346,DengkekPak
2022-05-30 09:37:32,b'Daftar Benda yang Tidak Boleh Dibawa ke Area Sirkuit Formula E Jakarta https://t.co/wAWU3NeAs6 #TempoOtomotif',9,3,1531208178293088256,tempodotco
2022-05-30 09:37:26,"b""RT @democrazymedia: Demi Popularitas, Pengamat Prediksi Giring PSI dkk Bakal Bikin 'Kericuhan' di Ajang Formula E\nhttps://t.co/4dKd8J9eyB""",0,128,1531208150665564162,sejak_1988
2022-05-30 09:37:22,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531208136199004160,SudarnoDani
2022-05-30 09:37:22,"b'RT @ChrisJ_2211: Kisah nyata.!\n\nTeman mau ajak anaknya umur 8 tahun nonton formula E\nPas mau beli tiket yg harganya 250.000,dia baru tahu t\xe2\x80\xa6'",0,94,1531208133569581056,araapriani78
2022-05-30 09:37:19,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531208120579391488,MjAgungNugroho1
2022-05-30 09:37:18,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531208116573835264,BungaDesakuRose
2022-05-30 09:37:15,"b'RT @MrsRachelIn: FEH\xc2\xa0akan menggugat Pemprov DKI Jakarta, jika melanggar komitmen fee sesuai MoU sebesar Rp2,5 triliun atau 122 poundsterlin\xe2\x80\xa6'",0,90,1531208106092658695,vnmoonti
2022-05-30 09:37:09,"b'RT @MrsRachelIn: FEH\xc2\xa0akan menggugat Pemprov DKI Jakarta, jika melanggar komitmen fee sesuai MoU sebesar Rp2,5 triliun atau 122 poundsterlin\xe2\x80\xa6'",0,90,1531208078749990912,rubiavianto
2022-05-30 09:37:08,"b'RT @musksigit: PLN promosiin penggunaan mobil listrik,motor listrik, kompor listrik dll, tapi kok gak sponsorin formula E?'",0,500,1531208074840506368,AlayBerisik
2022-05-30 09:37:04,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531208061456510976,tris_bdg
2022-05-30 09:36:58,"b'RT @Mdy_Asmara1701: Tiket Formula E Jakarta 2022 Hampir Habis, Tersisa Kelas Ancol Festival\n\nWow dan disiarkan langsung di berbagai negara\xe2\x80\xa6'",0,144,1531208033698603009,BungaDesakuRose
2022-05-30 09:36:57,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531208032083816451,bagusonoSiro
2022-05-30 09:36:57,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531208030032867328,3Vluzi
2022-05-30 09:36:50,b'RT @maspiyuaja: Tiket Formula E Laris Manis Buah dari Getirnya Perjuangan Anies https://t.co/jgYtjXySDs https://t.co/4PQAr32mmW',0,125,1531208001276694529,MjAgungNugroho1
2022-05-30 09:36:45,"b'RT @bobby_risakotta: Yang jadi pertanyaan di pagii ini, sama2 kena ujan badai, kenapa cuma atap Tribun Formula E yang roboh padahal 100 m d\xe2\x80\xa6'",0,537,1531207980372283392,sen_hart
2022-05-30 09:36:43,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531207970347855872,3Vluzi
2022-05-30 09:36:39,"b'@MrsRachelIn Nanti yang bayar pemda DKI yg seterus nya, bukan Anies karena ini bukan Formula E anies, tapi Formula E DKI\xf0\x9f\x98\x80'",0,0,1531207953281589248,jmelive
2022-05-30 09:36:37,"b'RT @maspiyuaja: Tiket Formula E Jakarta 2022 Ludes, Tersisa Kelas Paling Murah Ancol Festival (Diluar Sirkuit) https://t.co/RXnyfcSIK5 http\xe2\x80\xa6'",0,77,1531207946519990272,AlayBerisik
2022-05-30 09:36:32,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531207925741629440,AlayBerisik
2022-05-30 09:36:29,b'RT @Lucknuut: Seprti ini toh cara mereka habiskan tiket Formula E\xf0\x9f\xa4\x94\xf0\x9f\x98\xb7\xf0\x9f\xab\xa2 https://t.co/LY812Yvx4G',0,42,1531207913095970817,Kita_Minahasa
2022-05-30 09:36:27,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531207903751057409,erwinnpt
2022-05-30 09:36:23,b'RT @03__nakula: Perusahaan Tommy Winata jadi sponsor utama Formula E. \nTommy Winata salah satu Naga 9 yang selama ini dibenci pendukung Ani\xe2\x80\xa6',0,463,1531207888227934209,araapriani78
2022-05-30 09:36:21,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531207879197626368,DDRezhaa
2022-05-30 09:36:10,b'RT @kurawa: Ketemuan dan Makan Siang bareng Putra Mahkota Singapura = Diam\n\nSponsor Formula E  dari bir dan wine = Diam\n\nTenda Tribun Penon\xe2\x80\xa6',0,337,1531207831197691904,BaliHanafi
2022-05-30 09:36:05,b'RT @aniesfor2024: Kesempatan terbaik disia siakan BUMN yg belum menjadi SPONSOR FORMUA E. Ada lebih dr 170 negara akan siarkan scr langsung\xe2\x80\xa6',0,99,1531207810780110848,erwinnpt
2022-05-30 09:35:46,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531207733604515840,H3r2yP
2022-05-30 09:35:46,b'RT @marlina_idha: Sponsor ajang balapan Formula E Jakarta\n\xf0\x9f\x98\x8a\xf0\x9f\x91\x8d https://t.co/1NOujFaVb7',0,851,1531207730350129152,FrmsyhAjaa02
